route_id,repeat_id,fold_id,variant,status,error_message,warning_text,converged,linear_trend_slope,median_diff,epochs_run,early_stopping_triggered,loss,brier,auc,auc_macro,n_train_samples,n_test_samples,n_taxa_raw,n_taxa_retained,n_taxa_dropped,age_scale_mode,age_scale_value
pooled_spatiotemporal_age_z_interaction,4,fold_003,full,ok,NA,NA,TRUE,0,0,390,TRUE,1.2733814765450864,0.09745475570487834,0.9124906894958656,0.5823834139623614,164,41,16,16,0,z_score,1278.4946152491252
pooled_spatiotemporal_age_z_interaction,4,fold_003,no_abiotic,ok,NA,NA,TRUE,0,0,374,TRUE,1.3404125511764118,0.10015449876264626,0.9061501183259006,0.5390197521776469,164,41,16,16,0,z_score,1278.4946152491252
pooled_spatiotemporal_age_z_interaction,4,fold_003,no_spatial,ok,NA,NA,TRUE,0,0.01,190,TRUE,1.3418155742024036,0.10631884875812275,0.9058814101053148,0.5629691156006945,164,41,16,16,0,z_score,1278.4946152491252
pooled_spatiotemporal_age_z_interaction,4,fold_003,no_associations,ok,NA,NA,TRUE,0,0.02,178,TRUE,1.2380894027540812,0.0941016484206274,0.9131082469852824,0.5830444133075712,164,41,16,16,0,z_score,1278.4946152491252
pooled_spatiotemporal_age_z_interaction,4,fold_004,full,ok,NA,NA,TRUE,0,0.01,370,TRUE,1.311716770104068,0.10302625718473307,0.9018220714971618,0.5995685633166283,164,41,16,14,2,z_score,1284.7591273318928
pooled_spatiotemporal_age_z_interaction,4,fold_004,no_abiotic,ok,NA,NA,TRUE,0,0.01,431,TRUE,1.4260780401972708,0.10463850381525931,0.8956715166101448,0.5508026695526695,164,41,16,14,2,z_score,1284.7591273318928
pooled_spatiotemporal_age_z_interaction,4,fold_004,no_spatial,ok,NA,NA,TRUE,0,0.01,251,TRUE,1.440305979722349,0.11619318891045742,0.8889435874995442,0.5809685240799792,164,41,16,14,2,z_score,1284.7591273318928
pooled_spatiotemporal_age_z_interaction,4,fold_004,no_associations,ok,NA,NA,TRUE,0,0.03,200,TRUE,1.271056300257054,0.1039700741253881,0.9041011802744655,0.6160605648221747,164,41,16,14,2,z_score,1284.7591273318928
pooled_spatiotemporal_age_z_interaction,4,fold_005,full,ok,NA,NA,TRUE,0,0.03,211,TRUE,1.3530325104001504,0.1049859261100449,0.9025981918305145,0.5790096071346071,164,41,16,16,0,z_score,1237.4274200055272
pooled_spatiotemporal_age_z_interaction,4,fold_005,no_abiotic,ok,NA,NA,TRUE,0,0.03,405,TRUE,1.4034644860785035,0.10473379783336802,0.8984938153872044,0.5385616385616385,164,41,16,16,0,z_score,1237.4274200055272
