trait_domain_name,taxon_name,n_records,mean,median,sd,iqr,n_suspected_outliers
Leaf nitrogen content per unit mass,Nassella pulchra,31,2.1996774193548387,2.2,0.41481308136691913,0.5500000000000003,2
Leaf nitrogen content per unit mass,Nepenthes coccinea,13,32.19230769230769,33.8,10.874087052749266,20.3,0
Leaf nitrogen content per unit mass,Noccaea montana,10,2.8192,2.601,0.4326016386674671,0.6389999999999998,0
Leaf nitrogen content per unit mass,Nyssa sylvatica,41,2.1656829268292683,1.84,2.663259473267901,0.9729999999999999,1
Leaf nitrogen content per unit mass,Oenothera coronopifolia,10,17.766217365,18.288856655,3.792459146269053,5.118928432499999,0
Leaf nitrogen content per unit mass,Onobrychis viciifolia,34,38.811052200027156,39.14958472865705,3.626589871523287,5.886095641685678,0
Leaf nitrogen content per unit mass,Ononis spinosa,10,26.82495071629498,39.0674183740749,19.140672635902657,35.999306874999995,0
Leaf nitrogen content per unit mass,Origanum vulgare,11,2.1981818181818182,2.24,0.13869521850577132,0,0
Leaf nitrogen content per unit mass,Orthilia secunda,13,1.888425,1.877075,0.36661027686654757,0,0
Leaf nitrogen content per unit mass,Ostrya virginiana,112,3.3959056122448983,2.875,2.9963554046227783,0.4624999999999999,22
Leaf nitrogen content per unit mass,Oxalis alpina,10,3.7652,3.849,0.23655903655911711,0.3759999999999999,0
Leaf nitrogen content per unit mass,Oxydendrum arboreum,15,1.9644333333333335,0.024669,4.685277299435339,1.7493285,1
Leaf nitrogen content per unit mass,Oxyria digyna,10,28.777,39.834999999999994,18.08410723382397,33.25,0
Leaf nitrogen content per unit mass,Oxytropis lambertii,22,3.048636363636364,3.12,0.5078183538623633,0.6912500000000001,0
Leaf nitrogen content per unit mass,Packera multilobata,10,2.0463999999999998,1.743,0.7917001677122188,0.7869999999999997,2
Leaf nitrogen content per unit mass,Panicum acuminatum,33,1.7508363636363637,1.7898,0.2669773689123549,0.2963,5
Leaf nitrogen content per unit mass,Panicum linearifolium,15,2.1777333333333333,1.392,2.7051902353667865,0.36350000000000016,1
Leaf nitrogen content per unit mass,Panicum oligosanthes,27,3.783657623925926,1.8446,7.076401808784943,0.6818499999999998,4
Leaf nitrogen content per unit mass,Panicum virgatum,38,2.8334725246842107,1.53,4.4392983087369435,0.86530402375,4
Leaf nitrogen content per unit mass,Parnassia palustris,18,12.149555210803772,15.539947684793098,8.997388655300409,17.69323374170035,0
Leaf nitrogen content per unit mass,Parthenocissus quinquefolia,30,2.5634866666666665,2.51595,0.526141026547153,0.5519249999999993,5
Leaf nitrogen content per unit mass,Pastinaca sativa,14,18.189152737710437,18.624517754753597,6.011298024898287,11.033914418788624,0
Leaf nitrogen content per unit mass,Pedicularis hirsuta,17,13.3135,2.7655,17.20949794808088,28.8945,1
Leaf nitrogen content per unit mass,Pedicularis lapponica,34,10.737536087915466,4.52,13.665874507166702,0.9277914105000002,11
Leaf nitrogen content per unit mass,Pedicularis sceptrum-carolinum,12,1.8056494782964068,1.8564215266,0.11941809621216411,3.922018265711813e-11,3
Leaf nitrogen content per unit mass,Penstemon albidus,10,16.686916994,17.36750986,1.9641582135425746,1.9609820225000014,1
Leaf nitrogen content per unit mass,Penstemon barbatus,10,1.8077999999999999,1.646,0.34446377006717105,0.33699999999999997,2
Leaf nitrogen content per unit mass,Penstemon virgatus,10,1.8188,1.778,0.31020165484192164,0.276,2
Leaf nitrogen content per unit mass,Petalostemum purpureum,31,2.3944457883870967,2.378064062,0.29116975787718297,0.49450886599999944,0
Leaf nitrogen content per unit mass,Phalaris arundinacea,15,8.173749624606144,2.76258938061855,11.987939172778107,1.37978727607749,3
Leaf nitrogen content per unit mass,Phillyrea angustifolia,42,14.742667063490476,14.9905,9.153201582632086,8.164999999999997,13
Leaf nitrogen content per unit mass,Phillyrea latifolia,179,12.693442705698324,13.476,7.278337232269934,7.778188040000003,30
Leaf nitrogen content per unit mass,Phleum alpinum,15,13.559110523333333,3.153725,11.765270854822067,21.466274999999996,0
Leaf nitrogen content per unit mass,Phleum pratense,96,21.88584826186131,23.395000000000003,8.23142442006527,7.429500000000004,13
Leaf nitrogen content per unit mass,Phlomis purpurea,33,21.518873737372726,22.433,6.747417463917869,8.343,2
Leaf nitrogen content per unit mass,Photinia melanocarpa,12,1.91,1.78,0.28097233768727936,0.23750000000000004,2
Leaf nitrogen content per unit mass,Phragmites australis,145,29.090946552659236,30.5,10.139871830173714,8.600000000000001,17
Leaf nitrogen content per unit mass,Phyllodoce caerulea,13,5.7773076923076925,7.73,4.703476823666641,7.43,0
Leaf nitrogen content per unit mass,Phyllodoce empetriformis,58,1.2737241379310345,1.257,0.22282632628987153,0.18399999999999994,12
Leaf nitrogen content per unit mass,Picea abies,833,1.7540904939319728,1.2753,2.258527660433031,0.3599999999999999,69
Leaf nitrogen content per unit mass,Picea engelmannii,58,1.6607586206896552,1.0521,2.3740793932122948,0.1441499999999999,6
Leaf nitrogen content per unit mass,Picea glauca,57,2.919300751879699,1.29,3.658406663974334,1.4050000000000002,10
Leaf nitrogen content per unit mass,Picea mariana,540,1.1475855555555556,0.935,1.2883799783440741,0.228275,42
Leaf nitrogen content per unit mass,Picea rubens,496,1.1528848608830644,1.125,0.20258138833508416,0.2662500000000001,25
Leaf nitrogen content per unit mass,Picea sitchensis,65,4.4015524112923075,1.305,4.583442168149483,8.133,1
Leaf nitrogen content per unit mass,Picris hieracioides,16,7.81050377015815,2.55990997375,9.821039454445687,6.46674999975,4
Leaf nitrogen content per unit mass,Pilosella officinarum,68,14.369538543454876,16.555500000000002,8.137879606670403,7.386749999999999,17
Leaf nitrogen content per unit mass,Pimpinella major,62,26.769486779084993,26.801499999999997,8.805909229903653,9.9605,5
Leaf nitrogen content per unit mass,Pinguicula vulgaris,15,6.87526,1.58605,6.7736564089756675,11.923950000000001,0
Leaf nitrogen content per unit mass,Pinus aristata,18,1.1748555555555555,1.1381,0.11226098909773871,0.14179999999999993,2
Leaf nitrogen content per unit mass,Pinus banksiana,430,1.6734079704099167,1.189,2.0749145898438583,0.28700000000000014,47
Leaf nitrogen content per unit mass,Pinus brutia,92,10.368675679195652,11.3315,5.352038989936558,4.837625000000001,21
Leaf nitrogen content per unit mass,Pinus contorta,56,1.7943706716964285,1.2716666665,3.0986878124418697,0.23666666700000016,4
Leaf nitrogen content per unit mass,Pinus edulis,26,2.292782061030769,1.22505,3.060562567465401,0.10622500000000001,5
Leaf nitrogen content per unit mass,Pinus halepensis,815,1.8857307251533741,1.2,2.6212524855736454,0.30189999999999984,73
Leaf nitrogen content per unit mass,Pinus monticola,10,5.3469999999999995,1.46,6.363596205500995,9.7875,0
Leaf nitrogen content per unit mass,Pinus muricata,36,1.693888888888889,1.76,0.3317682304413108,0.5399999999999998,0
Leaf nitrogen content per unit mass,Pinus nigra,568,1.0383728873239437,1.006,0.48628109086633536,0.20772500000000005,39
Leaf nitrogen content per unit mass,Pinus nigra subsp. salzmannii,30,10.307761466666667,9.979365,1.6614987745575966,1.7318925000000007,4
Leaf nitrogen content per unit mass,Pinus palustris,22,2.199,0.8225,2.9071362606687767,0.6025000000000003,4
Leaf nitrogen content per unit mass,Pinus pinaster,106,2.734368141509434,1.0722,3.6384367274361127,0.5065500000000002,22
Leaf nitrogen content per unit mass,Pinus pinea,129,1.396305426356589,1.1539,1.531624889889721,0.244,17
Leaf nitrogen content per unit mass,Pinus ponderosa,75,2.9187973333333335,1.29,3.8571707550011363,0.4004000000000001,12
Leaf nitrogen content per unit mass,Pinus resinosa,49,2.5536263736263733,1.08,3.60444007981193,0.19999999999999996,8
Leaf nitrogen content per unit mass,Pinus rigida,11,5.094545454545455,1.83,5.163352328935851,10.405,0
Leaf nitrogen content per unit mass,Pinus strobiformis,18,1.2918222222222222,1.2841,0.10099913543925575,0.10329999999999995,2
Leaf nitrogen content per unit mass,Pinus strobus,164,2.7786283681765385,1.47,3.8865251803483214,0.6400000000000001,29
Leaf nitrogen content per unit mass,Pinus sylvestris,1841,1.5750514877117643,1.303,1.8861217521161642,0.4145000000000001,216
Leaf nitrogen content per unit mass,Pinus taeda,149,3.3331476510067115,1.1,4.033550111883935,6.141,21
Leaf nitrogen content per unit mass,Pinus uncinata,159,1.1547522012578617,1.0875,0.7950461497501045,0.27055000000000007,3
Leaf nitrogen content per unit mass,Pistacia lentiscus,109,11.073820023397248,10.933,6.153050370953342,4.43535,33
Leaf nitrogen content per unit mass,Pistacia terebinthus,44,17.730912424243183,21.165174999999998,10.271501639162357,12.35975,8
Leaf nitrogen content per unit mass,Plantago argyrea,10,1.7368,1.729,0.3375015390911408,0.6029999999999998,0
Leaf nitrogen content per unit mass,Plantago lanceolata,148,10.896452129356664,2.6005555554999997,10.767458130243128,18.120358111987052,6
Leaf nitrogen content per unit mass,Plantago media,98,21.31833275836691,21.2548416121855,5.911801520481726,6.54967440020955,6
Leaf nitrogen content per unit mass,Plantago patagonica,15,11.619106574,12.493805,6.010394555044839,2.9356064249999996,6
Leaf nitrogen content per unit mass,Platanus occidentalis,13,3.122245692307692,1.5,5.290045429326787,0.6083999999999998,1
Leaf nitrogen content per unit mass,Poa alpina,10,24.253180506,28.65,8.95568780008472,7.934051897500002,1
Leaf nitrogen content per unit mass,Poa compressa,11,1.7034545454545453,1.352,1.1283236560168683,0.31000000000000005,1
Leaf nitrogen content per unit mass,Poa fendleriana,10,1.416,1.121,0.4901859057768004,0.2929999999999999,2
Leaf nitrogen content per unit mass,Poa nemoralis,14,2.2313056190523817,2.265,0.5568623111045787,1.1159272500000026,0
Leaf nitrogen content per unit mass,Poa pratensis,133,7.171823437739305,2.0569,10.088618588887263,1.9879685030000003,32
Leaf nitrogen content per unit mass,Poa trivialis,54,16.510292242495705,14.57492739813745,14.780760546421378,22.272083333250002,1
Leaf nitrogen content per unit mass,Poaceae sp,54,2.0062962962962962,2.12,0.5741286960330978,0.8875,0
Leaf nitrogen content per unit mass,Podophyllum peltatum,16,23.00875,21.185,19.951549939791644,37.35,0
Leaf nitrogen content per unit mass,Polygonatum odoratum,10,5.8985018571228505,3.08931902595,8.868864030637308,0.31250000000000044,4
Leaf nitrogen content per unit mass,Polygonum aviculare,10,5.6648764435,3.0365,8.054196895303567,1.0253233262500001,2
Leaf nitrogen content per unit mass,Polygonum douglasii,13,9.314615384615385,2.051,14.087644128446161,0.8640000000000001,3
Leaf nitrogen content per unit mass,Populus alba,10,6.77721499905,2.4407,9.467121314615518,0.22486249999999997,4
Leaf nitrogen content per unit mass,Populus balsamifera,17,3.1874142492215705,2,4.875782775732269,0.4500000000000002,1
Leaf nitrogen content per unit mass,Populus grandidentata,23,3.0343478260869565,2.34,4.27791030770755,0.44499999999999984,5
Leaf nitrogen content per unit mass,Populus nigra,23,4.091433238571193,2.464,5.935887563441974,0.8381972306810801,4
Leaf nitrogen content per unit mass,Populus sp,45,7.524088888888889,2.11,9.402709091780222,16.567,2
Leaf nitrogen content per unit mass,Populus tremula,36,6.429481884689047,2.63344620691844,11.206564798039402,0.8063306896500002,12
Leaf nitrogen content per unit mass,Populus tremuloides,388,2.7212944873675258,2.295,2.660220757751458,0.4700000000000002,60
Leaf nitrogen content per unit mass,Portulaca oleracea,12,4.1074166666666665,1.981,7.310825677263365,1.1099999999999999,1
Leaf nitrogen content per unit mass,Potentilla anserina,12,6.652431607316558,2.4104051696499997,9.9655075841649,0.8767749999999994,2
Leaf nitrogen content per unit mass,Potentilla crantzii,13,18.551826153846154,21,13.87651814433787,27.11,0
Leaf nitrogen content per unit mass,Potentilla crinita,10,2.1273999999999997,2.154,0.13214066579049605,0.09100000000000019,2
Leaf nitrogen content per unit mass,Potentilla erecta,18,8.052464447471383,2.5519999999999996,11.263815508051295,1.4479893025,4
Leaf nitrogen content per unit mass,Potentilla hippiana,30,2.0565333333333333,2.16,0.31125349834160104,0.4239999999999997,2
Leaf nitrogen content per unit mass,Potentilla pusilla,52,19.168403846153847,19.112499999999997,3.901710405528884,5.662749999999999,1
Leaf nitrogen content per unit mass,Potentilla reptans,17,11.365431220867332,3.216,10.882698346999954,19.56260197,0
Leaf nitrogen content per unit mass,Potentilla sp,40,2.98015186,3.0203324,0.3912582263377742,0.45376825,2
Leaf nitrogen content per unit mass,Potentilla subviscosa,10,1.868,1.869,0.10767027857718618,0.16100000000000003,0
Leaf nitrogen content per unit mass,Primula acaulis,10,4.2867,1.322,8.899077306103145,0.05900000000000016,2
Leaf nitrogen content per unit mass,Primula veris,33,15.250020503928239,15.6166886586976,7.647122425772894,8.564883890572599,6
Leaf nitrogen content per unit mass,Prosopis glandulosa,11,11.24940909090909,4.098,10.836176495466889,21.4,0
Leaf nitrogen content per unit mass,Prosopis velutina,20,15.555,4.59,18.359077634209932,30.425,1
Leaf nitrogen content per unit mass,Prunella vulgaris,33,17.852475401646284,18.9009433709119,10.613236979758454,14.155106894570398,0
Leaf nitrogen content per unit mass,Prunus avium,21,1.990298071495238,1.94,0.40780857189914294,0.6040000000000001,0
Leaf nitrogen content per unit mass,Prunus ilicifolia,12,5.830714639725,1.77927,7.570219259530878,4.152333479999999,3
Leaf nitrogen content per unit mass,Prunus laurocerasus,29,4.645149425454024,1.51,5.751405127455033,0.3266666667,7
Leaf nitrogen content per unit mass,Prunus lusitanica,19,3.1616754385947368,1.09,4.158520871773454,0.09391666664999998,5
Leaf nitrogen content per unit mass,Prunus persica,74,22.17837837837838,18.375,18.451831184103366,36.325,0
Leaf nitrogen content per unit mass,Prunus serotina,101,3.471457334110878,2.07,5.128534585421367,1.162,7
Leaf nitrogen content per unit mass,Prunus spinosa,90,17.272534268737168,21.069,9.592833852332026,20.794166666675,0
Leaf nitrogen content per unit mass,Prunus virginiana,17,5.488830377941176,2.3261,5.957556717713499,0.5609999999999999,4
Leaf nitrogen content per unit mass,Pseudocymopterus montanus,11,28.65418181818182,28.145,4.460028740225376,4.238499999999998,2
Leaf nitrogen content per unit mass,Pseudotsuga menziesii,115,3.8663936736347826,1.207,8.680698523565681,0.2516666665,24
Leaf nitrogen content per unit mass,Pteridium aquilinum,18,4.431792293677778,2.31,6.345585520605739,0.21776983334999978,3
Leaf nitrogen content per unit mass,Pyrus bourgaeana,10,10.492215,2.4810749999999997,11.027364314690827,19.634999999999998,0
Leaf nitrogen content per unit mass,Quercus alba,138,3.0500119863126405,2.185,4.933330098838989,0.531757,23
Leaf nitrogen content per unit mass,Quercus canariensis,24,2.091425,1.9861,0.7411751469647784,0.6632000000000005,2
Leaf nitrogen content per unit mass,Quercus cerrioides_x,30,1.6579666666666666,1.6515,0.757794224335856,1.1827249999999996,2
Leaf nitrogen content per unit mass,Quercus cerris,13,4.058461538466669,2.13,7.01704414600578,0.7999999999999998,1
Leaf nitrogen content per unit mass,Quercus coccifera,223,11.042478587981615,11.4,4.10180393675414,3.2075500000000012,39
Leaf nitrogen content per unit mass,Quercus coccinea,16,5.1108616875,1.73,7.310984668645546,5.84241875,4
Leaf nitrogen content per unit mass,Quercus douglasii,482,2.134618973339004,1.8441891815,1.985101828358794,0.5082039826,7
Leaf nitrogen content per unit mass,Quercus ellipsoidalis,53,3.5650301886792453,2.1853,5.037670417983392,0.4750000000000001,5
Leaf nitrogen content per unit mass,Quercus faginea,93,14.535365268817204,18.313,9.851692781222113,20.0666,0
Leaf nitrogen content per unit mass,Quercus falcata,15,1.8081333333333334,1.767,0.2596362473777129,0.32899999999999996,1
Leaf nitrogen content per unit mass,Quercus gambelii,42,3.220504761904762,2.3795,3.7102526666280657,0.4243000000000001,2
Leaf nitrogen content per unit mass,Quercus ilex,953,3.062492956346058,1.4366,4.52238644189528,0.33519999999999994,155
Leaf nitrogen content per unit mass,Quercus macrocarpa,31,5.685845161290323,2.36,7.967695287423196,0.64175,6
Leaf nitrogen content per unit mass,Quercus michauxii,53,6.776287165318957,2.3,10.165651704544102,1.3689999999999998,21
Leaf nitrogen content per unit mass,Quercus montana,16,1.9976875,1.998,0.4259511268913372,0.50325,2
Leaf nitrogen content per unit mass,Quercus nigra,10,1.57941,1.547,0.19319947348674518,0.26374999999999993,0
Leaf nitrogen content per unit mass,Quercus petraea,737,4.128726169661741,2.1885158575,6.423811251786693,0.7220493082999999,76
Leaf nitrogen content per unit mass,Quercus pyrenaica,176,5.450774728401032,2.07,7.6845848568286685,1.2361000000000002,34
Leaf nitrogen content per unit mass,Quercus robur,390,3.9054429443286205,2.25,6.15212927101511,0.7354334218499998,38
Leaf nitrogen content per unit mass,Quercus rotundifolia,11,6.068181818181818,1.39,6.491367834565867,12.43,0
Leaf nitrogen content per unit mass,Quercus rubra,214,4.48259465045787,2.377706,6.487041950456407,0.66447571425,35
Leaf nitrogen content per unit mass,Quercus sp,34,5.908235294117647,2.54,8.889375527914902,0.7374999999999998,9
Leaf nitrogen content per unit mass,Quercus suber,487,8.74202987323922,1.994,7.380408058008159,14.390739585,0
Leaf nitrogen content per unit mass,Quercus virginiana,11,5.931818181818182,2.33,6.104969808576973,7.510000000000001,3
Leaf nitrogen content per unit mass,Quercus wislizeni,13,17.759370370769233,14.835,6.422502531022306,3.9482,3
Leaf nitrogen content per unit mass,RIBES UVA-CRISPA,17,4.587769607843136,2.24,6.701940786584391,0,0
Leaf nitrogen content per unit mass,Ranunculus acris,67,12.845780170117779,15.4305084627421,10.055683398775923,19.7026380089668,0
Leaf nitrogen content per unit mass,Ranunculus bulbosus,10,4.30955083942022,2.875,5.132046174832553,0.6341666667500001,3
Leaf nitrogen content per unit mass,Ranunculus repens,46,13.120351666604032,14.773602362114751,8.481165239868481,15.739824860260148,0
Leaf nitrogen content per unit mass,Raphanus sativus,15,2.82,2.8,0.760826618131321,1.0499999999999998,1
Leaf nitrogen content per unit mass,Rhamnus alaternus,10,6.9544,2.02,9.30798964092438,13.896250000000002,0
Leaf nitrogen content per unit mass,Rhamnus cathartica,16,10.02202083333333,3.02,11.295645421507547,20.0575,1
Leaf nitrogen content per unit mass,Rhamnus ilicifolia,10,16.516074073,15.34431111,4.80472703929675,3.554740737500003,2
Leaf nitrogen content per unit mass,Rhamnus lycioides,32,18.845333333334374,18.875,4.6046218233604455,4.394250000000003,2
Leaf nitrogen content per unit mass,Rhinanthus minor,17,6.7202212807525505,3.5481570181,9.076987512879953,0.5118429819266597,3
Leaf nitrogen content per unit mass,Rhodiola rosea,13,13.467964211641842,3.12193353591465,13.694728921923035,25.408066464100003,0
Leaf nitrogen content per unit mass,Rhododendron lapponicum,58,8.46648922413793,1.90175,8.668666858095724,15.13,3
Leaf nitrogen content per unit mass,Rhododendron maximum,10,4.032,1.1600000000000001,3.9332338970481895,7.699999999999999,0
Leaf nitrogen content per unit mass,Rhododendron ponticum,19,2.894008771927719,1,3.9312440066398726,0.23499999999999988,4
Leaf nitrogen content per unit mass,Rhus glabra,14,1.8773357142857143,1.74485,0.5708263923162936,0.9976,0
Leaf nitrogen content per unit mass,Rhus microphylla,10,2.312,2.3,0.4439419381455692,0.30000000000000027,4
Leaf nitrogen content per unit mass,Ribes nigrum,15,2.9686666666666666,1.85,4.282923928924302,0,0
Leaf nitrogen content per unit mass,Ribes spicatum,11,2.4016220080782764,2.94329273759506,1.081155269362221,0.27589627476207035,3
Leaf nitrogen content per unit mass,Robinia neomexicana,18,4.572977777777778,4.8949,0.6720980054195138,1.2885999999999997,0
Leaf nitrogen content per unit mass,Robinia pseudoacacia,38,9.37631052631579,3.9935,13.274814965612046,1.0547999999999997,6
Leaf nitrogen content per unit mass,Rosa arvensis,21,5.185587301585715,2.2466666667,7.983156305556663,0.5419999999999998,3
Leaf nitrogen content per unit mass,Rosa rugosa,25,21.1488167956,21.04049134,2.4509980013744657,2.297513630000001,4
Leaf nitrogen content per unit mass,Rosa woodsii,10,1.4922,1.411,0.44216206179283274,0.31899999999999995,2
Leaf nitrogen content per unit mass,Rose SJ,31,20.49558064516129,20.374,4.340546369403999,3.8215000000000003,7
Leaf nitrogen content per unit mass,Rose SS,30,18.921448,18.38186,3.068662194514759,4.433274999999998,0
Leaf nitrogen content per unit mass,Rubia peregrina,10,5.845816,1.94739,6.7032238077961,8.419867499999999,1
Leaf nitrogen content per unit mass,Rubus caesius,68,14.409906790814915,16.945990000000002,9.228613342930007,18.691003931528023,0
Leaf nitrogen content per unit mass,Rubus chamaemorus,13,2.404755905479166,2.34609726720729,0.24195190805993197,0.003902732800000308,4
Leaf nitrogen content per unit mass,Rubus fruticosus,24,6.901256089174665,2.52,9.202434452122468,0.5362499999999999,8
Leaf nitrogen content per unit mass,Rubus saxatilis,29,5.550070007369381,2.28578205128671,8.078825523787206,0.6499999999999999,8
Leaf nitrogen content per unit mass,Rubus sp,29,2.308796206896552,2.2359,0.4704274552044115,0.5650999999999999,2
Leaf nitrogen content per unit mass,Rubus ulmifolius,15,3.02322222222,1.99,3.923153739602422,0.1369999999999998,2
Leaf nitrogen content per unit mass,Rumex acetosa,141,23.35565331549647,28.1657592485911,17.191838037425054,33.034000000000006,0
Leaf nitrogen content per unit mass,Rumex acetosella,23,12.296454056414644,3.466,16.522018319406175,14.301291074,6
Leaf nitrogen content per unit mass,Rumex obtusifolius,10,3.470112401335156,3.3323034305,0.2921847380729368,4.9479975672284127e-11,3
Leaf nitrogen content per unit mass,Ruscus aculeatus,36,18.50365129629722,19.31559,8.206566183427263,9.299612499999999,5
Leaf nitrogen content per unit mass,Salix alba,14,5.952711757291912,3.3200000000000003,7.271659349998494,0.481410804478307,5
Leaf nitrogen content per unit mass,Salix arenaria,36,1.4731388888888888,1.3565,0.38948898042565455,0.44274999999999975,5
Leaf nitrogen content per unit mass,Salix caprea,24,5.43371312177383,2.7,8.426006061872803,0.25955269689601046,8
Leaf nitrogen content per unit mass,Salix cinerea,19,2.3464493635334107,2.3192356202174,0.42637354722094106,0.4679666666500002,1
Leaf nitrogen content per unit mass,Salix glauca,14,22.319731392142856,26.008924925000002,8.503902724897362,2.7671071175,2
Leaf nitrogen content per unit mass,Salix hastata,16,8.3665625,2.72,9.812651479722492,15.465000000000002,2
Leaf nitrogen content per unit mass,Salix helvetica,37,1.5198108108108108,1.376,0.47758104826056247,0.476,4
Leaf nitrogen content per unit mass,Salix herbacea,43,14.960562204651163,3.09,14.330303646307401,26.62,0
Leaf nitrogen content per unit mass,Salix lapponum,67,13.004394887582308,3.46,13.231234357554532,22.175270825,2
Leaf nitrogen content per unit mass,Salix myrsinites,50,7.260717727097193,2.2,8.746848567495329,13.335856283683771,5
Leaf nitrogen content per unit mass,Salix phylicifolia,52,2.3366020693126632,2.3815,0.5069026460268938,0.4179999999999997,2
Leaf nitrogen content per unit mass,Salix repens,22,9.52591289718765,7.661477364413299,8.40435779421468,13.640753860534575,0
Leaf nitrogen content per unit mass,Salix reticulata,33,8.610416287878788,1.9,9.293569368365102,16.38,0
Leaf nitrogen content per unit mass,Salvia rosmarinus,62,7.305738376343548,8.351108,6.3116672123242825,11.424069999999999,0
Leaf nitrogen content per unit mass,Sambucus nigra,32,10.671376581228582,3.513105384527925,13.481448494265493,2.69629361091621,7
Leaf nitrogen content per unit mass,Sanguisorba minor,10,11.686219555600001,10.702777778000002,10.341343767988997,17.205027500000003,0
Leaf nitrogen content per unit mass,Sanguisorba officinalis,21,14.02090929171586,15.18130546317,3.8810859924889165,3.3986700819669977,3
Leaf nitrogen content per unit mass,Sanicula europaea,28,2.2028863809547623,2.242748,0.23238922596773007,0.37645566659999985,0
Leaf nitrogen content per unit mass,Sarcobatus vermiculatus,50,1.83351382356,1.527479751,0.8968331183901256,0.8747826630000002,6
Leaf nitrogen content per unit mass,Sarracenia alabamensis,19,11.236842105263158,11,1.8043806343685385,2.1999999999999993,2
Leaf nitrogen content per unit mass,Sarracenia alata,30,7.84,7.550000000000001,1.1580602092619632,1.3249999999999984,3
Leaf nitrogen content per unit mass,Sarracenia flava,42,7.919047619047619,7.65,1.1729134239645072,1.9499999999999993,0
Leaf nitrogen content per unit mass,Sarracenia jonesii,19,10.057894736842105,10,1.3740919383253656,1.1500000000000004,3
Leaf nitrogen content per unit mass,Sarracenia leucophylla,23,9.121739130434783,9.2,1.4838391611379187,1.1999999999999993,5
Leaf nitrogen content per unit mass,Sarracenia minor,23,7.052173913043478,7.1,1.039610751115047,1.3500000000000005,1
Leaf nitrogen content per unit mass,Sarracenia oreophila,21,12.27142857142857,11.2,3.542053480277063,5.799999999999999,0
Leaf nitrogen content per unit mass,Sarracenia purpurea,48,9.600833333333334,10.55,4.197475347251029,4.100000000000001,7
Leaf nitrogen content per unit mass,Sarracenia rubra,24,9.795833333333333,9.649999999999999,2.0335189390222848,2.6499999999999986,1
Leaf nitrogen content per unit mass,Sassafras albidum,27,2.688592590825926,2.7,0.601980018448423,0.6595000000000004,3
Leaf nitrogen content per unit mass,Saxifraga rotundifolia,24,1.8325587777805559,1.9623789999999999,0.36031875550928566,0.5022713333500048,4
Leaf nitrogen content per unit mass,Schizachyrium scoparium,64,1.89868113584375,1.1512604825000001,2.747212394085741,0.35940090000000025,6
Leaf nitrogen content per unit mass,Scorzoneroides autumnalis,31,18.05861676237472,20.0380097687713,8.996874874612832,6.876910280448147,8
Leaf nitrogen content per unit mass,Scutellaria parvula,13,2.161230769230769,1.276,3.455117416090857,0.31600000000000006,1
Leaf nitrogen content per unit mass,Senecio actinella,10,1.94,1.929,0.07671882283884303,0.006000000000000005,4
Leaf nitrogen content per unit mass,Senecio crassulus,29,8.947111237808256,0.0302857214040099,15.148637962643663,23.1944630747933,3
Leaf nitrogen content per unit mass,Senecio eremophilus,10,3.434,3.184,0.40447222126838045,0.6719999999999997,0
Leaf nitrogen content per unit mass,Senecio ovatus,10,8.7354,3.015,9.698439281084813,15.494000000000002,0
Leaf nitrogen content per unit mass,Senecio vulgaris,18,21.908333333333335,19.25,18.71011247490323,37.025,0
Leaf nitrogen content per unit mass,Sequoia sempervirens,62,9.10041935483871,1.09,13.211915778666244,12.808250000000001,10
Leaf nitrogen content per unit mass,Sesleria nitida,16,1.626665,1.708348,0.1842591340023514,0.18834299999999482,4
Leaf nitrogen content per unit mass,Sibbaldia procumbens,11,19.201268775454547,26.04,12.556494762966674,23.3689,0
Leaf nitrogen content per unit mass,Sidalcea malviflora,27,1.951851851851852,1.8,0.43267537162170117,0.6499999999999999,1
Leaf nitrogen content per unit mass,Silene dioica,26,11.267242102566668,3.6,12.799006244449988,20.765,3
Leaf nitrogen content per unit mass,Solanum dulcamara,20,9.048891919889154,3.83,12.819830810120866,0.3478873472415396,5
Leaf nitrogen content per unit mass,Solidago gigantea,14,2.5466739301639496,1.33,4.325711632778696,0.48047735893859,2
Leaf nitrogen content per unit mass,Solidago nana,10,1.2254,1.298,0.3364564360111623,0.2450000000000001,4
Leaf nitrogen content per unit mass,Solidago nemoralis,12,4.22874875,1.48,5.531171423502014,2.8117067500000004,2
Leaf nitrogen content per unit mass,Solidago rigida,30,3.2769766032666667,1.27,4.743997834642462,0.38293188600000017,5
Leaf nitrogen content per unit mass,Solidago velutina,12,3.8756666666666666,2.283,5.405611921181935,0.4412499999999997,1
Leaf nitrogen content per unit mass,Solidago virgaurea,51,9.838552913793464,2.8644,12.231632485600162,20.777898333316664,3
Leaf nitrogen content per unit mass,Sonchus asper,18,3.378111111111111,1.7,6.302357223703159,0.3750000000000002,3
Leaf nitrogen content per unit mass,Sorbus americana,35,2.8457142857142856,2.85,0.44477858296978373,0.5299999999999998,2
Leaf nitrogen content per unit mass,Sorbus aria,10,1.52662,1.565,0.5626462255370698,0.5999999999999996,2
Leaf nitrogen content per unit mass,Sorbus aucuparia,68,7.7229999437633285,2.53,9.869966583844544,4.438387499999999,17
Leaf nitrogen content per unit mass,Sorbus torminalis,41,14.367893170731707,18.00064,7.502208708825168,7.003080000000001,10
Leaf nitrogen content per unit mass,Sorghastrum nutans,126,3.7511749815347613,1.3855,4.346677514169451,4.482478095746,27
