calibration_stage,budget_order,candidate_id,repeat_id,fold_id,attempt,n_iter_budget,n_sampling,epochs_run,linear_trend_slope,median_diff,converged,early_stopping_triggered,runtime_seconds,fit_seed,fit_status,error_message
screening,7,candidate_005,1,2,1,32000,100,8675,0,0,TRUE,TRUE,386.2999999999993,1713238360,ok,NA
screening,7,candidate_006,1,2,1,32000,100,11167,0,0,TRUE,TRUE,529.2299999999996,1610865948,ok,NA
screening,7,candidate_007,1,2,1,32000,100,9508,0,0,TRUE,TRUE,454.1899999999987,1719220656,ok,NA
screening,7,candidate_008,1,2,1,32000,100,7126,0,0,TRUE,TRUE,359.59999999999854,2052675864,ok,NA
screening,7,candidate_001,1,3,1,32000,100,9616,0,0,TRUE,TRUE,374.4499999999971,1342058255,ok,NA
screening,7,candidate_002,1,3,1,32000,100,7189,0,0,TRUE,TRUE,295.9300000000003,35910250,ok,NA
screening,7,candidate_003,1,3,1,32000,100,8393,0,0,TRUE,TRUE,350.77999999999884,1350102261,ok,NA
screening,7,candidate_004,1,3,1,32000,100,6664,0,0,TRUE,TRUE,299.0400000000009,355915494,ok,NA
screening,7,candidate_005,1,3,1,32000,100,9820,0,0,TRUE,TRUE,426.83000000000175,386122903,ok,NA
screening,7,candidate_006,1,3,1,32000,100,8837,0,0,TRUE,TRUE,410.9500000000007,201981318,ok,NA
screening,7,candidate_007,1,3,1,32000,100,6485,0,0,TRUE,TRUE,302.7999999999993,662514751,ok,NA
screening,7,candidate_008,1,3,1,32000,100,6827,0,0,TRUE,TRUE,339.6899999999987,1416569473,ok,NA
screening,8,candidate_001,1,1,1,64000,100,14390,0,0,TRUE,TRUE,561.9700000000012,870878574,ok,NA
screening,8,candidate_002,1,1,1,64000,100,13619,0,0,TRUE,TRUE,568.4199999999983,1256863007,ok,NA
screening,8,candidate_003,1,1,1,64000,100,21919,0,0,TRUE,TRUE,925.3099999999977,1507550643,ok,NA
screening,8,candidate_004,1,1,1,64000,100,19659,0,0,TRUE,TRUE,875.2200000000012,794659114,ok,NA
screening,8,candidate_005,1,1,1,64000,100,22083,0,0,TRUE,TRUE,971.2800000000061,1084459063,ok,NA
screening,8,candidate_006,1,1,1,64000,100,22177,0,0,TRUE,TRUE,1034.8899999999994,447383268,ok,NA
screening,8,candidate_007,1,1,1,64000,100,27298,0,0,TRUE,TRUE,1285.0800000000017,672286332,ok,NA
screening,8,candidate_008,1,1,1,64000,100,20902,0,0,TRUE,TRUE,1035.8799999999974,1473678031,ok,NA
screening,8,candidate_001,1,2,1,64000,100,23692,0,0,TRUE,TRUE,942.0800000000017,697951849,ok,NA
screening,8,candidate_002,1,2,1,64000,100,30091,0,0,TRUE,TRUE,1273.479999999996,52822484,ok,NA
screening,8,candidate_003,1,2,1,64000,100,19526,0,0,TRUE,TRUE,837.3399999999965,1151115411,ok,NA
screening,8,candidate_004,1,2,1,64000,100,16272,0,0,TRUE,TRUE,742.2900000000009,1521252653,ok,NA
screening,8,candidate_005,1,2,1,64000,100,15075,0,0,TRUE,TRUE,671.2800000000061,1713238360,ok,NA
screening,8,candidate_006,1,2,1,64000,100,26805,0,0,TRUE,TRUE,1269.8099999999977,1610865948,ok,NA
screening,8,candidate_007,1,2,1,64000,100,15908,0,0,TRUE,TRUE,766.1800000000003,1719220656,ok,NA
screening,8,candidate_008,1,2,1,64000,100,21774,0,0,TRUE,TRUE,1097.9400000000023,2052675864,ok,NA
screening,8,candidate_001,1,3,1,64000,100,16016,0,0,TRUE,TRUE,622.9199999999983,1342058255,ok,NA
screening,8,candidate_002,1,3,1,64000,100,13589,0,0,TRUE,TRUE,562.510000000002,35910250,ok,NA
screening,8,candidate_003,1,3,1,64000,100,14793,0,0,TRUE,TRUE,619.7799999999988,1350102261,ok,NA
screening,8,candidate_004,1,3,1,64000,100,13064,0,0,TRUE,TRUE,581.2700000000041,355915494,ok,NA
screening,8,candidate_005,1,3,1,64000,100,16220,0,0,TRUE,TRUE,708.4700000000012,386122903,ok,NA
screening,8,candidate_006,1,3,1,64000,100,15237,0,0,TRUE,TRUE,704.7799999999988,201981318,ok,NA
screening,8,candidate_007,1,3,1,64000,100,24427,0,0,TRUE,TRUE,1152.5999999999985,662514751,ok,NA
screening,8,candidate_008,1,3,1,64000,100,13227,0,0,TRUE,TRUE,811.1399999999994,1416569473,ok,NA
screening,9,candidate_001,1,1,1,64000,400,18807,0,0,TRUE,TRUE,1109.4700000000012,870878574,ok,NA
screening,9,candidate_002,1,1,1,64000,400,13329,0,0,TRUE,TRUE,793.9699999999939,1256863007,ok,NA
screening,9,candidate_003,1,1,1,64000,400,16407,0,0,TRUE,TRUE,1013.2999999999956,1507550643,ok,NA
screening,9,candidate_004,1,1,1,64000,400,30113,0,0,TRUE,TRUE,1924.7899999999936,794659114,ok,NA
screening,9,candidate_005,1,1,1,64000,400,22083,0,0,TRUE,TRUE,1356.8500000000058,1084459063,ok,NA
screening,9,candidate_006,1,1,1,64000,400,34459,0,0,TRUE,TRUE,2185.1699999999983,447383268,ok,NA
screening,9,candidate_007,1,1,1,64000,400,16416,0,0,TRUE,TRUE,1006.1299999999901,672286332,ok,NA
screening,9,candidate_008,1,1,1,64000,400,20902,0,0,TRUE,TRUE,1298.3899999999994,1473678031,ok,NA
screening,9,candidate_001,1,2,1,64000,400,19650,0,0,TRUE,TRUE,1182.4600000000064,697951849,ok,NA
screening,9,candidate_002,1,2,1,64000,400,24535,0,0,TRUE,TRUE,1498.2999999999884,52822484,ok,NA
screening,9,candidate_003,1,2,1,64000,400,32965,0,0,TRUE,TRUE,2013.8600000000006,1151115411,ok,NA
screening,9,candidate_004,1,2,1,64000,400,13758,0,0,TRUE,TRUE,850.5800000000017,1521252653,ok,NA
screening,9,candidate_005,1,2,1,64000,400,14175,0,0,TRUE,TRUE,878.5399999999936,1713238360,ok,NA
screening,9,candidate_006,1,2,1,64000,400,16177,0,0,TRUE,TRUE,1011.5,1610865948,ok,NA
screening,9,candidate_007,1,2,1,64000,400,24188,0,0,TRUE,TRUE,1518.9700000000012,1719220656,ok,NA
screening,9,candidate_008,1,2,1,64000,400,21774,0,0,TRUE,TRUE,1382.070000000007,2052675864,ok,NA
screening,9,candidate_001,1,3,1,64000,400,14728,0,0,TRUE,TRUE,857.3899999999994,1342058255,ok,NA
screening,9,candidate_002,1,3,1,64000,400,18814,0,0,TRUE,TRUE,1108.1399999999994,35910250,ok,NA
screening,9,candidate_003,1,3,1,64000,400,20640,0,0,TRUE,TRUE,1217.949999999997,1350102261,ok,NA
screening,9,candidate_004,1,3,1,64000,400,13224,0,0,TRUE,TRUE,791.6100000000006,355915494,ok,NA
screening,9,candidate_005,1,3,1,64000,400,24697,0,0,TRUE,TRUE,1479.8899999999994,386122903,ok,NA
screening,9,candidate_006,1,3,1,64000,400,20571,0,0,TRUE,TRUE,1247.87000000001,201981318,ok,NA
screening,9,candidate_007,1,3,1,64000,400,17598,0,0,TRUE,TRUE,1069.4199999999983,662514751,ok,NA
screening,9,candidate_008,1,3,1,64000,400,18863,0,0,TRUE,TRUE,1164.270000000004,1416569473,ok,NA
screening,10,candidate_001,1,1,1,64000,800,27389,0,0,TRUE,TRUE,3042.290000000008,870878574,ok,NA
screening,10,candidate_002,1,1,1,64000,800,13125,0,0,TRUE,TRUE,1478.7100000000064,1256863007,ok,NA
screening,10,candidate_003,1,1,1,64000,800,14754,0,0,TRUE,TRUE,1647.699999999997,1507550643,ok,NA
screening,10,candidate_004,1,1,1,64000,800,24304,0,0,TRUE,TRUE,2733.8699999999953,794659114,ok,NA
screening,10,candidate_005,1,1,1,64000,800,22083,0,0,TRUE,TRUE,2482.5399999999936,1084459063,ok,NA
screening,10,candidate_006,1,1,1,64000,800,22177,0,0,TRUE,TRUE,2507.429999999993,447383268,ok,NA
screening,10,candidate_007,1,1,1,64000,800,16729,0,0,TRUE,TRUE,1899.2699999999895,672286332,ok,NA
screening,10,candidate_008,1,1,1,64000,800,22658,0,0,TRUE,TRUE,2585.4400000000023,1473678031,ok,NA
screening,10,candidate_001,1,2,1,64000,800,14423,0,0,TRUE,TRUE,1666.9500000000116,697951849,ok,NA
screening,10,candidate_002,1,2,1,64000,800,17078,0,0,TRUE,TRUE,1989.0799999999872,52822484,ok,NA
screening,10,candidate_003,1,2,1,64000,800,20427,0,0,TRUE,TRUE,2384.6199999999953,1151115411,ok,NA
screening,10,candidate_004,1,2,1,64000,800,24749,0,0,TRUE,TRUE,2618.859999999986,1521252653,ok,NA
screening,10,candidate_005,1,2,1,64000,800,15075,0,0,TRUE,TRUE,1483.9500000000116,1713238360,ok,NA
screening,10,candidate_006,1,2,1,64000,800,13026,0,0,TRUE,TRUE,1398.1600000000035,1610865948,ok,NA
screening,10,candidate_007,1,2,1,64000,800,15674,0,0,TRUE,TRUE,1543.5,1719220656,ok,NA
screening,10,candidate_008,1,2,1,64000,800,21466,0,0,TRUE,TRUE,2328.529999999999,2052675864,ok,NA
screening,10,candidate_001,1,3,1,64000,800,21869,0,0,TRUE,TRUE,1957.75,1342058255,ok,NA
screening,10,candidate_002,1,3,1,64000,800,28252,0,0,TRUE,TRUE,2738.079999999987,35910250,ok,NA
screening,10,candidate_003,1,3,1,64000,800,13514,0,0,TRUE,TRUE,1258.6999999999825,1350102261,ok,NA
screening,10,candidate_004,1,3,1,64000,800,20746,0,0,TRUE,TRUE,1883.8099999999977,355915494,ok,NA
screening,10,candidate_005,1,3,1,64000,800,24697,0,0,TRUE,TRUE,2369.1600000000035,386122903,ok,NA
screening,10,candidate_006,1,3,1,64000,800,20571,0,0,TRUE,TRUE,2019.4700000000012,201981318,ok,NA
