taxon_name,trait_domain_name,data_source_id,n_records,source_taxon_median,source_taxon_log10_median,n_sources_for_taxon,other_source_median,cross_source_ratio,cross_source_log10_gap,cross_source_nearest_factor,cross_source_factor_relative_error,flag_cross_source_corroborated,n_source_taxon_groups,domain_log10_median,lwr_25_log10,upr_75_log10,iqr_log10,global_outlier_lwr,global_outlier_upr,flag_global_log_outlier,global_ratio_to_median,global_nearest_factor,suggested_scale_factor,diagnostic_reason,diagnostic_priority
Plantago erecta,Leaf mass per area,297,2,0.006969199725171984,-2.156817089175442,2,0.07183908045977011,10.30808174434939,1.0131778539008989,10,0.03080817443493906,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.8354841606131522,1,10,cross_source_power_of_ten,high
Plantago erecta,Leaf mass per area,600,1,0.07183908045977011,-1.1436392352745433,2,0.006969199725171984,0.09701126017439402,1.0131778539008989,0.1,0.029887398256059905,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.27507389162561574,0.1,0.1,cross_source_power_of_ten,high
Plantago lagopus,Leaf mass per area,297,33,0.004254613064214876,-2.3711399306951355,4,0.053098532475921945,12.480225974608215,1.0962224490192343,10,0.24802259746082153,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.644618707887434,10,10,cross_source_power_of_ten,high
Plantago lanceolata,Leaf mass per area,270,1,0.005025125628140704,-2.298853076409707,25,0.05630429274707896,11.204554256668713,1.0493945839661554,10,0.12045542566687129,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.9324500311420643,10,10,cross_source_power_of_ten,high
Plantago lanceolata,Leaf mass per area,297,107,0.005514199062586159,-2.258517559916453,25,0.05630429274707896,10.21078348968277,1.0090590674729019,10,0.021078348968277004,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.583667402751826,10,10,cross_source_power_of_ten,high
Plantago lanceolata,Leaf mass per area,501,20,0.004627306305232032,-2.334671751360468,25,0.05630429274707896,12.167833515455087,1.0852132589169163,10,0.21678335154550865,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.270531088579794,10,10,cross_source_power_of_ten,high
Plantago major,Leaf mass per area,297,17,0.005263157894736842,-2.278753600952829,6,0.05040322580645162,9.576612903225808,0.9812119331346691,10,0.04233870967741922,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.754600532246192,10,10,cross_source_power_of_ten,high
Plantago maritima,Leaf mass per area,297,22,0.010158810450046333,-1.9931571429601964,2,0.10202913631633716,10.043413726247035,1.001881353295454,10,0.00434137262470351,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.9452135198353433,1,10,cross_source_power_of_ten,high
Plantago maritima,Leaf mass per area,427,10,0.10202913631633716,-0.9912757896647425,2,0.010158810450046333,0.09956773934211652,1.001881353295454,0.1,0.0043226065788348755,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.19368051270772646,0.1,0.1,cross_source_power_of_ten,high
Plantago media,Leaf mass per area,297,6,0.006210205187002657,-2.206894050369175,11,0.062073349997635335,9.995378273096144,0.9997992345531512,10,4.621726903856427e-4,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.182029391594439,10,10,cross_source_power_of_ten,high
Plantago media,Leaf mass per area,346,2,62.5,1.7958800173440752,11,0.06149526586682695,9.839242538692311e-4,3.0070383338784334,0.001,0.016075746130768873,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.161768869259951e-4,1e-4,0.001,cross_source_power_of_ten_and_global_outlier,high
Poa,Leaf mass per area,297,2,0.00947751866992211,-2.023305351376741,4,0.07878475796604624,8.312804301412548,0.9197475565373737,10,0.1687195698587452,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.0850452656546548,1,10,cross_source_power_of_ten,high
Poa alpina,Leaf mass per area,297,254,0.008661424209766816,-2.06241069047833,7,0.06881137588985169,7.944579808509833,0.90007093217004,10,0.20554201914901665,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.2815018586194733,1,10,cross_source_power_of_ten,high
Poa annua,Leaf mass per area,486,1,0.004101059912136292,-2.387103886084344,6,0.034048212700291715,8.302295852721544,0.9191982054235017,10,0.1697704147278456,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.81852395630595,10,10,cross_source_power_of_ten,high
Poa cusickii,Leaf mass per area,155,10,0.06781955661634546,-1.1686450538340158,3,0.006001255894660214,0.088488574595219735,1.0531128006081085,0.1,0.1151142540478027,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.29137694816648213,0.1,0.1,cross_source_power_of_ten,high
Poa glauca,Leaf mass per area,155,4,0.24960901343791853,-0.6027397362345108,3,0.019848478452749393,0.07951827612060974,1.099533043593412,0.1,0.20481723879390262,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.07916803628483376,0.1,0.1,cross_source_power_of_ten,high
Poa glauca,Leaf mass per area,297,2,0.014189073656560653,-1.8480459568311924,3,0.13755844834342834,9.694674344003067,0.9865332251756469,10,0.030532565599693307,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.392695246439693,1,10,cross_source_power_of_ten,high
Poa nemoralis,Leaf mass per area,297,63,0.00311731910555426,-2.5062187387279966,3,0.03188774036978763,10.229219175211124,1.0098424840699962,10,0.022921917521112434,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,6.339118570718532,10,10,cross_source_power_of_ten,high
Poa pratensis,Leaf mass per area,297,374,0.005816978720241988,-2.235302524941255,15,0.04740590361755542,8.149574873394641,0.9111349541443453,10,0.18504251266053587,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.397133870218564,10,10,cross_source_power_of_ten,high
Poa pratensis,Leaf mass per area,418,99,0.0038653366586432923,-2.4128126744174,15,0.04740590361755542,12.264366031753255,1.0886451036204905,10,0.2264366031753255,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,5.1123762761225295,10,10,cross_source_power_of_ten,high
Poaceae,Leaf mass per area,297,6,0.010217321323824878,-1.9906629483073794,2,0.10217321323621334,9.999999999800785,0.9999999999913483,10,1.9921486682505928e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.9340739912716278,1,10,cross_source_power_of_ten,high
Poaceae,Leaf mass per area,402,6,0.10217321323621334,-0.9906629483160313,2,0.010217321323824878,0.10000000000199215,0.9999999999913483,0.1,1.9921425620239575e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.19340739913101573,0.1,0.1,cross_source_power_of_ten,high
Podophyllum peltatum,Leaf mass per area,270,3,0.003236245954692557,-2.4899584794248346,5,0.031959585225291263,9.875511834615,0.9945596137859332,10,0.01244881653849994,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,6.1061661287582805,10,10,cross_source_power_of_ten,high
Podophyllum peltatum,Leaf mass per area,297,4,0.00316611059344535,-2.4994739191375337,5,0.031959585225291263,10.09427317272356,1.0040750534986322,10,0.009427317272355929,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,6.241429302496596,10,10,cross_source_power_of_ten,high
Polemonium foliosissimum,Leaf mass per area,297,18,0.005776173284864914,-2.2383597864336093,2,0.05776173285198556,10.000000000577618,1.0000000000250857,10,5.7761795346777944e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.4211327220140424,10,10,cross_source_power_of_ten,high
Polemonium foliosissimum,Leaf mass per area,579,9,0.05776173285198556,-1.2383597864085238,2,0.005776173284864914,0.09999999999422382,1.0000000000250857,0.1,5.7761850857929176e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3421132721816431,1,0.1,cross_source_power_of_ten,high
Polemonium pulcherrimum,Leaf mass per area,155,4,0.015529105791454428,-1.808853551420052,3,0.001487802877565631,0.09580737600386235,1.0186010542360386,0.1,0.04192623996137651,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.2725172780875176,1,0.1,cross_source_power_of_ten,high
Polemonium viscosum,Leaf mass per area,243,1,0.049548895870090426,-1.3049660187340981,3,0.3865046533391481,7.800469547343774,0.8921207457267315,10,0.21995304526562257,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3988192892266487,1,10,cross_source_power_of_ten,high
Polemonium viscosum,Leaf mass per area,297,1,0.049548895869491384,-1.3049660187393488,3,0.3865046533394476,7.800469547444127,0.8921207457323187,10,0.2199530452555873,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3988192892314704,1,10,cross_source_power_of_ten,high
Polygala amarella,Leaf mass per area,297,3,0.0044014084507042256,-2.3564083270389813,2,0.05340291401708074,12.133142064680744,1.0839732827006752,10,0.21331420646807436,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.48971179434913,10,10,cross_source_power_of_ten,high
Polygala amarella,Leaf mass per area,363,8,0.05340291401708074,-1.2724350443383061,2,0.0044014084507042256,0.08241888166058597,1.0839732827006752,0.1,0.1758111833941403,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3700370250685981,1,0.1,cross_source_power_of_ten,high
Polygala comosa,Leaf mass per area,297,2,0.0058425515052670084,-2.2333974503769585,3,0.049793694343185355,8.522593989680155,0.9305717994549755,10,0.14774060103198447,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.3822646518495008,10,10,cross_source_power_of_ten,high
Polygonatum multiflorum,Leaf mass per area,297,40,0.002471064112423653,-2.607115986564491,3,0.024710641124213454,9.999999999990662,0.9999999999995944,10,9.3383079047271175e-13,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,7.996982082950808,10,10,cross_source_power_of_ten,high
Polygonatum odoratum,Leaf mass per area,121,1,0.04978032165746312,-1.30294230150786,2,0.004016064257028112,0.0806757393948261,1.0932570455878763,0.1,0.19324260605173907,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.39696520180905853,1,0.1,cross_source_power_of_ten,high
Polygonatum odoratum,Leaf mass per area,297,5,0.004016064257028112,-2.3961993470957363,2,0.04978032165746312,12.395300092708318,1.0932570455878765,10,0.23953000927083182,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.9205028027857995,10,10,cross_source_power_of_ten,high
Polypodium virginianum,Leaf mass per area,541,1,0.0499001996007984,-1.3018977171952082,3,0.00499000998007984,0.0999998000008,1.000000868586358,0.1,1.9999920000679516e-6,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3960115508748089,1,0.1,cross_source_power_of_ten,high
Polypodium vulgare,Leaf mass per area,297,43,0.007882991162246883,-2.1033089603316437,3,0.07918208510725348,10.044675108412054,1.0019358942046532,10,0.004467510841205424,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.506796598671083,1,10,cross_source_power_of_ten,high
Polystichum acrostichoides,Leaf mass per area,541,1,0.05480052608505041,-1.261215272268592,3,0.006587009605857049,0.12019975128767944,0.9200964309564086,0.1,0.20199751287679438,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.36059973953909746,1,0.1,cross_source_power_of_ten,high
Polystichum munitum,Leaf mass per area,541,1,0.052770448548812667,-1.2776092143040911,3,0.005277044854881266,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.37447200045297546,1,0.1,cross_source_power_of_ten,high
Populus alba,Leaf mass per area,138,1,0.008532423208191127,-2.0689276116820716,6,0.07911521784919574,9.272303531925742,0.9671876399618796,10,0.07276964680742584,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.315995696732914,1,10,cross_source_power_of_ten,high
Populus alba,Leaf mass per area,157,2,0.09760717098601057,-1.0105182744926293,6,0.00919963201471941,0.09425159977270457,1.0257112695936652,0.1,0.05748400227295433,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.20245495523793966,0.1,0.1,cross_source_power_of_ten,high
Populus alba,Leaf mass per area,270,2,0.007911521784919575,-2.101739971720192,6,0.07911521784919574,10,1,10,0,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.4977565593691375,1,10,cross_source_power_of_ten,high
Populus alba,Leaf mass per area,297,7,0.00919963201471941,-2.0362295440862948,6,0.07911521784919574,8.599824180207579,0.9344895723661024,10,0.14001758197924213,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.1480267255534793,1,10,cross_source_power_of_ten,high
Populus alba,Leaf mass per area,541,2,0.07911521784919574,-1.1017399717201921,6,0.00919963201471941,0.11628144704417231,0.9344895723661023,0.1,0.1628144704417231,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.24977565593691375,0.1,0.1,cross_source_power_of_ten,high
Populus alba,Leaf mass per area,543,1,0.10989010989010989,-0.9590413923210936,6,0.00919963201471941,0.08371665133394664,1.0771881517652009,0.1,0.16283348666053368,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.1798256044391597,0.1,0.1,cross_source_power_of_ten,high
Populus angustifolia,Leaf mass per area,297,10,0.0077701620632875945,-2.1095699229677445,2,0.07737858548977482,9.958426202636442,0.9981907093558099,10,0.004157379736355793,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.5431973325552097,1,10,cross_source_power_of_ten,high
Populus angustifolia,Leaf mass per area,579,9,0.07737858548977482,-1.1113792136119347,2,0.0077701620632875945,0.10041747356979512,0.9981907093558099,0.1,0.004174735697951154,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.2553814509246362,0.1,0.1,cross_source_power_of_ten,high
Populus balsamifera,Leaf mass per area,121,1,0.09122452262230268,-1.0398884006192985,5,0.0105042334843467,0.11514703702903907,0.9387472328495049,0.1,0.15147037029039065,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.21661999279175714,0.1,0.1,cross_source_power_of_ten,high
Populus balsamifera,Leaf mass per area,138,20,0.004995281797218581,-2.3014400070325927,5,0.053266884703680434,10.663439394618322,1.0278973049894908,10,0.06634393946183223,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.9559440758432953,10,10,cross_source_power_of_ten,high
Populus balsamifera,Leaf mass per area,297,32,0.005699220183635225,-2.2441845641718827,5,0.053266884703680434,9.346346164450935,0.9706418621287809,10,0.06536538355490648,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.4673261948392007,10,10,cross_source_power_of_ten,high
Populus balsamifera,Leaf mass per area,468,7,116.27906976744185,2.065501548756432,5,0.0105042334843467,9.033640796538162e-5,4.044137182225236,1e-4,0.09663592034618383,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.6994507672272237e-4,1e-4,1e-4,cross_source_power_of_ten_and_global_outlier,high
Populus deltoides,Leaf mass per area,208,2,0.09090909090909091,-1.041392685158225,7,0.010046004600460045,0.1105060506050605,0.9566139421376996,0.1,0.10506050605060491,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.21737160976162162,0.1,0.1,cross_source_power_of_ten,high
